"Day of year","Hour","length_in_meters","AvenidaCentral","AvenidaLiberdade","RuaDeCaires","Bosch","week_or_not"
137,17,1346,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
137,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,18,1346,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
137,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
137,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
137,23,52,1832.3865933299523,2229.3517074516108,3122.585631663274,4150.088223094532,1
137,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
138,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,0,52,1832.3865933299523,2229.3517074516108,3122.585631663274,4150.088223094532,0
138,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,1,52,1832.3865933299523,2229.3517074516108,3122.585631663274,4150.088223094532,0
138,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,12,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,13,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,14,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,15,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,16,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,16,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,17,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
138,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
138,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,11,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,12,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,13,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,14,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,15,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,16,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,16,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,17,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,18,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,19,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,20,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,21,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,22,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
139,23,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,0
139,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,0
140,0,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,1,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,2,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,3,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,4,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,5,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,6,190,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,12,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,13,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,14,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,15,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,16,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,16,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,17,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
140,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
140,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,0,1274,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
141,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,7,1274,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
141,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,10,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,11,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,12,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,12,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,13,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,13,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,14,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,14,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,15,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,15,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,16,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,16,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,16,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,17,963,3794.576392935071,2901.9446387855905,3010.019045678604,2071.5682898776136,1
141,17,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,17,1274,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
141,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
141,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
141,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,12,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,13,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,14,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,15,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,16,,,,,,1
142,17,,,,,,1
142,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
142,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
142,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,7,435,5937.1536116733605,5455.705757623219,4821.612928324861,3743.6436043916037,1
143,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,8,435,5937.1536116733605,5455.705757623219,4821.612928324861,3743.6436043916037,1
143,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,12,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,12,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,13,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,13,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,14,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,14,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,15,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,15,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,16,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,16,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,17,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,17,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,18,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,18,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,19,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,19,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,20,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,20,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,21,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,21,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,22,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,22,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
143,23,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
143,23,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,0,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,0,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,1,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,1,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,2,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,2,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,3,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,3,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,4,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,4,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,5,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,5,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,6,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,6,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,7,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,7,258,6095.6209413534525,5629.142959843194,4975.740861356,3905.411510175043,1
144,7,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,8,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,8,1274,4645.909597226044,4645.909597226044,3550.558924436545,2879.5653351544547,1
144,8,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,9,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,9,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,10,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,10,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
144,11,556,4232.563530353797,4114.028357387384,5367.085012247429,5802.703391501519,1
144,11,848,3905.0329983814568,3752.776891332321,5009.845944328347,5431.729511615244,1
