"Day of year","Hour","week_or_not","road_num","functional_road_class_desc","time_rate","rain","temperature","atmospheric_pressure","humidity","wind_speed","clouds","current_luminosity"
231,3,1,2,3,0.9999997237569823,0,15,1017,93,1,0,0
231,3,1,3,1,0.999998947369529,0,15,1017,93,1,0,0
231,3,1,4,2,0.9999986486504746,0,15,1017,93,1,0,0
231,4,1,1,3,0.9999964285841836,0,14,1017,93,1,0,0
231,4,1,2,3,0.9999997237569823,0,14,1017,93,1,0,0
231,4,1,3,1,0.999998947369529,0,14,1017,93,1,0,0
231,4,1,4,2,0.9999986486504746,0,14,1017,93,1,0,0
231,5,1,1,3,0.9999964285841836,0,14,1017,100,1,0,1
231,5,1,2,3,0.9999997237569823,0,14,1017,100,1,0,1
231,5,1,3,1,0.999998947369529,0,14,1017,100,1,0,1
231,5,1,4,2,0.9999986486504746,0,14,1017,100,1,0,1
231,6,1,1,3,0.9999964285841836,0,14,1017,100,1,0,2
231,6,1,2,3,0.9999997237569823,0,14,1017,100,1,0,2
231,6,1,3,1,1.3859634533718035,0,14,1017,100,1,0,2
231,6,1,4,2,0.9999986486504746,0,14,1017,100,1,0,2
231,7,1,1,3,1.1309483418511599,0,16,1017,93,2,0,2
231,7,1,2,3,1.1942906461443887,0,16,1017,93,2,0,2
231,7,1,3,1,2.2303467365513137,0,16,1017,93,2,0,2
231,7,1,4,2,1.1111096176196251,0,16,1017,93,2,0,2
231,8,1,1,3,1.1494212417332854,0,17,1018,82,3,0,2
231,8,1,2,3,0.9999997237569823,0,17,1018,82,3,0,2
231,8,1,3,1,1.5148835681917534,0,17,1018,82,3,0,2
231,8,1,4,2,1.1688873243664584,0,17,1018,82,3,0,2
231,9,1,1,3,1.4761852041004615,0,18,1018,77,3,0,2
231,9,1,2,3,1.4261897845696705,0,18,1018,77,3,0,2
231,9,1,3,1,1.2977740115094232,0,18,1018,77,3,0,2
231,9,1,4,2,1.3244426725148832,0,18,1018,77,3,0,2
231,10,1,1,3,1.3214238520576713,0,20,1018,72,4,0,2
231,10,1,2,3,2.013811598394586,0,20,1018,72,4,0,2
231,10,1,3,1,0.999998947369529,0,20,1018,72,4,0,2
231,10,1,4,2,1.3513495252033443,0,20,1018,72,4,0,2
231,11,1,1,3,0.9999964285841836,0,22,1018,68,4,0,2
231,11,1,2,3,1.7643470106944465,0,22,1018,68,4,0,2
231,11,1,3,1,1.2842091745166582,0,22,1018,68,4,0,2
231,11,1,4,2,1.983931237205057,0,22,1018,68,4,0,2
231,12,1,1,3,0.9999964285841836,0,23,1018,68,3,0,2
231,12,1,2,3,1.0828726290407102,0,23,1018,68,3,0,2
231,12,1,3,1,1.072163828660926,0,23,1018,68,3,0,2
231,12,1,4,2,1.4170551506061413,0,23,1018,68,3,0,2
231,13,1,1,3,1.5476135204279031,0,23,1018,68,5,0,2
231,13,1,2,3,1.3482713627274179,0,23,1018,68,5,0,2
231,13,1,3,1,1.3192968568805015,0,23,1018,68,5,0,2
231,13,1,4,2,1.7669045356945494,0,23,1018,68,5,0,2
231,14,1,1,3,1.1839039224989358,0,24,1018,54,1,73,2
231,14,1,2,3,1.6584852712005898,0,24,1018,54,1,73,2
231,14,1,3,1,1.2164935840091542,0,24,1018,54,1,73,2
231,14,1,4,2,1.657655417582769,0,24,1018,54,1,73,2
231,15,1,1,3,1.3953153284343285,0,23,1018,64,5,0,2
231,15,1,2,3,2.2156913712637745,0,23,1018,64,5,0,2
231,15,1,3,1,1.2253197548035941,0,23,1018,64,5,0,2
231,15,1,4,2,2.1540611387623567,0,23,1018,64,5,0,2
231,16,1,1,3,1.3054141122247613,0,23,1017,64,8,0,2
231,16,1,2,3,2.3782348870892545,0,23,1017,64,8,0,2
231,16,1,3,1,1.2646035000470413,0,23,1017,64,8,0,2
231,16,1,4,2,2.2234804931144296,0,23,1017,64,8,0,2
231,17,1,1,3,1.2528692429796218,0,22,1017,72,7,0,2
231,17,1,2,3,2.537619592553141,0,22,1017,72,7,0,2
231,17,1,3,1,1.7719279593740775,0,22,1017,72,7,0,2
231,17,1,4,2,2.4558288505597647,0,22,1017,72,7,0,2
231,18,1,1,3,0.9999964285841836,0,21,1017,77,5,0,2
231,18,1,2,3,2.0169293142172036,0,21,1017,77,5,0,2
231,18,1,3,1,1.3452689858009064,0,21,1017,77,5,0,2
231,18,1,4,2,1.500118104785328,0,21,1017,77,5,0,2
231,19,1,1,3,2.162995677383304,0,20,1017,77,4,0,0
231,19,1,2,3,1.2423443716530653,0,20,1017,77,4,0,0
231,19,1,3,1,1.1168373221246786,0,20,1017,77,4,0,0
231,19,1,4,2,0.9999986486504746,0,20,1017,77,4,0,0
231,20,1,1,3,0.9999964285841836,0,17,1017,82,2,0,0
231,20,1,2,3,0.9999997237569823,0,17,1017,82,2,0,0
231,20,1,3,1,0.999998947369529,0,17,1017,82,2,0,0
231,20,1,4,2,0.9999986486504746,0,17,1017,82,2,0,0
231,21,1,1,3,0.9999964285841836,0,17,1018,87,3,0,0
231,21,1,2,3,0.9999997237569823,0,17,1018,87,3,0,0
231,21,1,3,1,0.999998947369529,0,17,1018,87,3,0,0
231,21,1,4,2,0.9999986486504746,0,17,1018,87,3,0,0
231,22,1,1,3,0.9999964285841836,0,17,1018,93,3,0,0
231,22,1,2,3,0.9999997237569823,0,17,1018,93,3,0,0
231,22,1,3,1,0.999998947369529,0,17,1018,93,3,0,0
231,22,1,4,2,0.9999986486504746,0,17,1018,93,3,0,0
231,23,1,1,3,0.9999964285841836,0,16,1018,87,1,0,0
231,23,1,2,3,0.9999997237569823,0,16,1018,87,1,0,0
231,23,1,3,1,0.999998947369529,0,16,1018,87,1,0,0
231,23,1,4,2,0.9999986486504746,0,16,1018,87,1,0,0
232,0,1,1,3,0.9999964285841836,0,15,1018,100,2,0,0
232,0,1,2,3,0.9999997237569823,0,15,1018,100,2,0,0
232,0,1,3,1,0.999998947369529,0,15,1018,100,2,0,0
232,0,1,4,2,0.9999986486504746,0,15,1018,100,2,0,0
232,1,1,1,3,0.9999964285841836,0,14,1018,100,1,0,0
232,1,1,2,3,0.9999997237569823,0,14,1018,100,1,0,0
232,1,1,3,1,0.999998947369529,0,14,1018,100,1,0,0
232,1,1,4,2,0.9999986486504746,0,14,1018,100,1,0,0
232,2,1,1,3,0.9999964285841836,0,14,1018,87,1,0,0
232,2,1,2,3,0.9999997237569823,0,14,1018,87,1,0,0
232,2,1,3,1,0.999998947369529,0,14,1018,87,1,0,0
232,2,1,4,2,0.9999986486504746,0,14,1018,87,1,0,0
232,3,1,1,3,0.9999964285841836,0,13,1018,93,1,0,0
232,3,1,2,3,0.9999997237569823,0,13,1018,93,1,0,0
232,3,1,3,1,0.999998947369529,0,13,1018,93,1,0,0
232,3,1,4,2,0.9999986486504746,0,13,1018,93,1,0,0
232,4,1,1,3,0.9999964285841836,0,12,1018,100,1,0,0
232,4,1,2,3,0.9999997237569823,0,12,1018,100,1,0,0
232,4,1,3,1,0.999998947369529,0,12,1018,100,1,0,0
232,4,1,4,2,0.9999986486504746,0,12,1018,100,1,0,0
232,5,1,1,3,0.9999964285841836,0,13,1018,93,2,0,1
232,5,1,2,3,0.9999997237569823,0,13,1018,93,2,0,1
232,5,1,3,1,0.999998947369529,0,13,1018,93,2,0,1
232,5,1,4,2,0.9999986486504746,0,13,1018,93,2,0,1
232,6,1,1,3,0.9999964285841836,0,13,1019,100,2,0,2
232,6,1,2,3,1.165745534324438,0,13,1019,100,2,0,2
232,6,1,3,1,1.6332773638334181,0,13,1019,100,2,0,2
232,6,1,4,2,0.9999986486504746,0,13,1019,100,2,0,2
232,7,1,1,3,0.9999964285841836,0,15,1019,93,2,0,2
232,7,1,2,3,1.1942906461443887,0,15,1019,93,2,0,2
232,7,1,3,1,2.3368396454319518,0,15,1019,93,2,0,2
232,7,1,4,2,1.0900886169973643,0,15,1019,93,2,0,2
232,8,1,1,3,1.0833294642995321,0,18,1020,77,1,0,2
232,8,1,2,3,1.2717603038471084,0,18,1020,77,1,0,2
232,8,1,3,1,1.7446174537884724,0,18,1020,77,1,0,2
232,8,1,4,2,1.2088872710331962,0,18,1020,77,1,0,2
232,9,1,1,3,1.222902088808536,0,20,1020,73,3,0,2
232,9,1,2,3,1.8259946587035687,0,20,1020,73,3,0,2
232,9,1,3,1,1.1999987368434348,0,20,1020,73,3,0,2
232,9,1,4,2,1.414712820558227,0,20,1020,73,3,0,2
232,10,1,1,3,1.1609154960222456,0,21,1020,60,2,0,2
232,10,1,2,3,2.4108998555092294,0,21,1020,60,2,0,2
232,10,1,3,1,1.6780683775863339,0,21,1020,60,2,0,2
232,10,1,4,2,1.5569348531510723,0,21,1020,60,2,0,2
232,11,1,1,3,1.563212959364326,0,24,1020,57,2,0,2
232,11,1,2,3,2.3116167006633876,0,24,1020,57,2,0,2
232,11,1,3,1,1.8247403796310142,0,24,1020,57,2,0,2
232,11,1,4,2,1.6014993461219929,0,24,1020,57,2,0,2
232,12,1,1,3,0.9999964285841836,0,25,1019,60,4,0,2
232,12,1,2,3,1.3102717126173715,0,25,1019,60,4,0,2
232,12,1,3,1,1.1494239481491904,0,25,1019,60,4,0,2
232,12,1,4,2,1.3153135378645884,0,25,1019,60,4,0,2
232,13,1,1,3,1.107138903075346,0,26,1019,64,5,0,2
232,13,1,2,3,1.2494750895703264,0,26,1019,64,5,0,2
232,13,1,3,1,0.9999988235307957,0,26,1019,64,5,0,2
232,13,1,4,2,2.1596367305809823,0,26,1019,64,5,0,2
232,14,1,1,3,1.314034823466789,0,27,1019,53,6,0,2
232,14,1,2,3,2.58174265760716,0,27,1019,53,6,0,2
232,14,1,3,1,0.9999988235307957,0,27,1019,53,6,0,2
232,14,1,4,2,2.308525417948622,0,27,1019,53,6,0,2
232,15,1,1,3,1.360832688719293,0,27,1018,53,7,0,2
232,15,1,2,3,2.4059562951350366,0,27,1018,53,7,0,2
232,15,1,3,1,1.109802615918491,0,27,1018,53,7,0,2
232,15,1,4,2,1.6137515834988467,0,27,1018,53,7,0,2
232,16,1,1,3,1.280373155000262,0,27,1018,57,6,0,2
232,16,1,2,3,1.7591070341972543,0,27,1018,57,6,0,2
232,16,1,3,1,1.354877840354419,0,27,1018,57,6,0,2
232,16,1,4,2,1.7275652539208,0,27,1018,57,6,0,2
232,17,1,1,3,1.0919501755415597,0,26,1017,60,6,0,2
232,17,1,2,3,1.7276604819312393,0,26,1017,60,6,0,2
232,17,1,3,1,1.1992323290320415,0,26,1017,60,6,0,2
232,17,1,4,2,1.982820154227004,0,26,1017,60,6,0,2
232,18,1,1,3,0.9999964285841836,0,25,1017,64,7,0,2
232,18,1,2,3,1.8425394314417685,0,25,1017,64,7,0,2
232,18,1,3,1,1.1764692041538773,0,25,1017,64,7,0,2
232,18,1,4,2,1.4769349598175965,0,25,1017,64,7,0,2
232,19,1,1,3,0.9999964285841836,0,23,1017,68,5,0,0
232,19,1,2,3,1.0900893535432294,0,23,1017,68,5,0,0
232,19,1,3,1,1.2196064083061862,0,23,1017,68,5,0,0
232,19,1,4,2,1.2711094042865763,0,23,1017,68,5,0,0
232,20,1,1,3,0.9999964285841836,0,21,1017,72,2,0,0
232,20,1,2,3,1.0900893535432294,0,21,1017,72,2,0,0
232,20,1,3,1,0.9999988235307957,0,21,1017,72,2,0,0
232,20,1,4,2,0.9999986486504746,0,21,1017,72,2,0,0
232,21,1,1,3,0.9999964285841836,0,21,1017,72,2,0,0
232,21,1,2,3,1.2872108993121076,0,21,1017,72,2,0,0
232,21,1,3,1,0.9999988235307957,0,21,1017,72,2,0,0
232,21,1,4,2,0.9999986486504746,0,21,1017,72,2,0,0
232,22,1,1,3,0.9999964285841836,0,20,1017,82,2,0,0
232,22,1,2,3,0.9999993243247809,0,20,1017,82,2,0,0
232,22,1,3,1,0.9999988235307957,0,20,1017,82,2,0,0
232,22,1,4,2,0.9999986486504746,0,20,1017,82,2,0,0
232,23,1,1,3,0.9999964285841836,0,19,1017,82,1,0,0
232,23,1,2,3,1.060795947371826,0,19,1017,82,1,0,0
232,23,1,3,1,0.9999988235307957,0,19,1017,82,1,0,0
232,23,1,4,2,0.9999986486504746,0,19,1017,82,1,0,0
233,0,1,1,3,0.9999964285841836,0,18,1017,88,1,0,0
233,0,1,2,3,0.9999993243247809,0,18,1017,88,1,0,0
233,0,1,3,1,0.9999988235307957,0,18,1017,88,1,0,0
233,0,1,4,2,0.9999986486504746,0,18,1017,88,1,0,0
233,1,1,1,3,0.9999964285841836,0,18,1017,88,2,0,0
233,1,1,2,3,0.9999993243247809,0,18,1017,88,2,0,0
233,1,1,3,1,0.9999988235307957,0,18,1017,88,2,0,0
233,1,1,4,2,0.9999986486504746,0,18,1017,88,2,0,0
233,2,1,1,3,0.9999964285841836,0,19,1016,88,2,0,0
233,2,1,2,3,0.9999993243247809,0,19,1016,88,2,0,0
233,2,1,3,1,0.9999988235307957,0,19,1016,88,2,0,0
233,2,1,4,2,0.9999986486504746,0,19,1016,88,2,0,0
233,3,1,1,3,0.9999964285841836,0,19,1017,88,1,0,0
233,3,1,2,3,0.9999993243247809,0,19,1017,88,1,0,0
233,3,1,3,1,0.9999988235307957,0,19,1017,88,1,0,0
233,3,1,4,2,0.9999986486504746,0,19,1017,88,1,0,0
233,4,1,1,3,0.9999964285841836,0,20,1017,77,1,0,0
233,4,1,2,3,1.1328821174219927,0,20,1017,77,1,0,0
233,4,1,3,1,0.9999988235307957,0,20,1017,77,1,0,0
233,4,1,4,2,0.9999986486504746,0,20,1017,77,1,0,0
233,5,1,1,3,0.9999964285841836,0,19,1017,63,2,0,0
233,5,1,2,3,0.9999993243247809,0,19,1017,63,2,0,0
233,5,1,3,1,0.9999988235307957,0,19,1017,63,2,0,0
233,5,1,4,2,0.9999986486504746,0,19,1017,63,2,0,0
233,6,1,1,3,0.9999964285841836,0,20,1017,49,4,0,2
233,6,1,2,3,1.060795947371826,0,20,1017,49,4,0,2
233,6,1,3,1,1.627449065746197,0,20,1017,49,4,0,2
233,6,1,4,2,0.9999986486504746,0,20,1017,49,4,0,2
233,7,1,1,3,0.9999964285841836,0,20,1017,53,3,0,2
233,7,1,2,3,1.3290262648966107,0,20,1017,53,3,0,2
233,7,1,3,1,2.148400249105201,0,20,1017,53,3,0,2
233,7,1,4,2,1.0977763020640459,0,20,1017,53,3,0,2
233,8,1,1,3,0.9999964285841836,0,22,1018,50,3,0,2
233,8,1,2,3,1.3175666773198127,0,22,1018,50,3,0,2
233,8,1,3,1,1.3710599392952896,0,22,1018,50,3,0,2
233,8,1,4,2,1.2207190711003544,0,22,1018,50,3,0,2
233,9,1,1,3,0.9999964285841836,0,23,1018,50,3,0,2
233,9,1,2,3,1.2837687696874864,0,23,1018,50,3,0,2
233,9,1,3,1,0.9999988235307957,0,23,1018,50,3,0,2
233,9,1,4,2,1.3857038413811842,0,23,1018,50,3,0,2
233,10,1,1,3,1.1379270695455554,0,25,1018,50,2,0,2
233,10,1,2,3,2.4472755993741258,0,25,1018,50,2,0,2
233,10,1,3,1,0.9999988235307957,0,25,1018,50,2,0,2
233,10,1,4,2,1.572550438855748,0,25,1018,50,2,0,2
233,11,1,1,3,1.1666625000148807,0,28,1018,57,4,0,2
233,11,1,2,3,1.7728188257597166,0,28,1018,57,4,0,2
233,11,1,3,1,1.0842899233990273,0,28,1018,57,4,0,2
233,11,1,4,2,1.2342325663523876,0,28,1018,57,4,0,2
233,12,1,1,3,1.0689617490648695,0,28,1018,47,4,0,2
233,12,1,2,3,1.5925254381035663,0,28,1018,47,4,0,2
233,12,1,3,1,1.2196064083061862,0,28,1018,47,4,0,2
233,12,1,4,2,1.9771823700467601,0,28,1018,47,4,0,2
233,13,1,1,3,1.1309483418511599,0,29,1018,54,4,0,2
233,13,1,2,3,1.507336578195024,0,29,1018,54,4,0,2
233,13,1,3,1,1.4631490692568911,0,29,1018,54,4,0,2
233,13,1,4,2,2.034291559585961,0,29,1018,54,4,0,2
233,14,1,1,3,0.9999964285841836,0,30,1017,47,5,0,2
233,14,1,2,3,1.870543838501563,0,30,1017,47,5,0,2
233,14,1,3,1,1.0996155762814186,0,30,1017,47,5,0,2
233,14,1,4,2,1.7587363714373232,0,30,1017,47,5,0,2
233,15,1,1,3,1.2380908163423225,0,30,1018,33,3,0,2
233,15,1,2,3,1.9271476076498315,0,30,1018,33,3,0,2
233,15,1,3,1,1.109802615918491,0,30,1018,33,3,0,2
233,15,1,4,2,1.5703882764923076,0,30,1018,33,3,0,2
233,16,1,1,3,1.1379270695455554,0,29,1017,57,4,0,2
233,16,1,2,3,2.037210351754079,0,29,1017,57,4,0,2
233,16,1,3,1,1.5632165759737562,0,29,1017,57,4,0,2
233,16,1,4,2,1.924862285801686,0,29,1017,57,4,0,2
233,17,1,1,3,1.6666607143069725,0,28,1017,65,3,0,2
233,17,1,2,3,1.9155888531107874,0,28,1017,65,3,0,2
233,17,1,3,1,1.0941163598631058,0,28,1017,65,3,0,2
233,17,1,4,2,1.6205984299820755,0,28,1017,65,3,0,2
233,18,1,1,3,1.6153785855395844,0,27,1017,69,1,0,2
233,18,1,2,3,1.4994749206515217,0,27,1017,69,1,0,2
233,18,1,3,1,1.5938678997686972,0,27,1017,69,1,0,2
233,18,1,4,2,1.2601184247849013,0,27,1017,69,1,0,2
233,19,1,1,3,0.9999964285841836,0,26,1017,77,3,0,0
233,19,1,2,3,1.2335110005326058,0,26,1017,77,3,0,0
233,19,1,3,1,0.9999988235307957,0,26,1017,77,3,0,0
233,19,1,4,2,0.9999986486504746,0,26,1017,77,3,0,0
233,20,1,1,3,0.9999964285841836,0,21,1017,88,2,0,0
233,20,1,2,3,0.9999993243247809,0,21,1017,88,2,0,0
233,20,1,3,1,0.9999988235307957,0,21,1017,88,2,0,0
233,20,1,4,2,0.9999986486504746,0,21,1017,88,2,0,0
233,21,1,1,3,0.9999964285841836,0,21,1017,93,1,0,0
233,21,1,2,3,0.9999993243247809,0,21,1017,93,1,0,0
233,21,1,3,1,0.9999988235307957,0,21,1017,93,1,0,0
233,21,1,4,2,0.9999986486504746,0,21,1017,93,1,0,0
233,22,1,1,3,2.3039603218338414,0,20,1017,88,1,0,0
233,22,1,2,3,0.9999993243247809,0,20,1017,88,1,0,0
233,22,1,3,1,0.9999988235307957,0,20,1017,88,1,0,0
233,22,1,4,2,0.9999986486504746,0,20,1017,88,1,0,0
233,23,1,1,3,1.3678112932618434,0,19,1017,88,1,0,0
233,23,1,2,3,0.9999993243247809,0,19,1017,88,1,0,0
233,23,1,3,1,0.9999988235307957,0,19,1017,88,1,0,0
233,23,1,4,2,0.9999986486504746,0,19,1017,88,1,0,0
234,0,1,1,3,0.9999964285841836,0,18,1017,88,2,0,0
234,0,1,2,3,0.9999993243247809,0,18,1017,88,2,0,0
234,0,1,3,1,0.9999988235307957,0,18,1017,88,2,0,0
234,0,1,4,2,0.9999986486504746,0,18,1017,88,2,0,0
234,1,1,1,3,0.9999964285841836,0,17,1017,77,1,0,0
234,1,1,2,3,0.9999993243247809,0,17,1017,77,1,0,0
234,1,1,3,1,0.9999988235307957,0,17,1017,77,1,0,0
234,1,1,4,2,0.9999986486504746,0,17,1017,77,1,0,0
234,2,1,1,3,0.9999964285841836,0,16,1017,93,1,0,0
234,2,1,2,3,0.9999993243247809,0,16,1017,93,1,0,0
234,2,1,3,1,0.9999988235307957,0,16,1017,93,1,0,0
234,2,1,4,2,0.9999986486504746,0,16,1017,93,1,0,0
234,3,1,1,3,0.9999964285841836,0,16,1017,93,1,0,0
234,3,1,2,3,0.9999993243247809,0,16,1017,93,1,0,0
234,3,1,3,1,0.9999988235307957,0,16,1017,93,1,0,0
234,3,1,4,2,0.9999986486504746,0,16,1017,93,1,0,0
234,4,1,1,3,0.9999964285841836,0,15,1017,93,2,0,0
234,4,1,2,3,0.9999993243247809,0,15,1017,93,2,0,0
234,4,1,3,1,0.9999988235307957,0,15,1017,93,2,0,0
234,4,1,4,2,0.9999986486504746,0,15,1017,93,2,0,0
234,5,1,1,3,0.9999964285841836,0,16,1017,100,2,0,0
234,5,1,2,3,0.9999993243247809,0,16,1017,100,2,0,0
234,5,1,3,1,0.9999988235307957,0,16,1017,100,2,0,0
234,5,1,4,2,0.9999986486504746,0,16,1017,100,2,0,0
234,6,1,1,3,0.9999964285841836,0,16,1017,93,2,0,2
234,6,1,2,3,1.3558549397376531,0,16,1017,93,2,0,2
234,6,1,3,1,1.7211158661424235,0,16,1017,93,2,0,2
234,6,1,4,2,0.9999986486504746,0,16,1017,93,2,0,2
234,7,1,1,3,2.4102475063727513,0,21,1017,57,5,0,2
234,7,1,2,3,1.5022512372176324,0,21,1017,57,5,0,2
234,7,1,3,1,1.5869713415474944,0,21,1017,57,5,0,2
234,7,1,4,2,1.331229441081324,0,21,1017,57,5,0,2
234,8,1,1,3,0.9999964285841836,0,25,1017,50,5,0,2
234,8,1,2,3,1.3693684441204206,0,25,1017,50,5,0,2
234,8,1,3,1,1.1877380803551687,0,25,1017,50,5,0,2
234,8,1,4,2,1.226665019101312,0,25,1017,50,5,0,2
234,9,1,1,3,0.9999964285841836,0,26,1017,48,4,0,2
234,9,1,2,3,1.8238981928001832,0,26,1017,48,4,0,2
234,9,1,3,1,1.3019592525969577,0,26,1017,48,4,0,2
234,9,1,4,2,1.4828208299017667,0,26,1017,48,4,0,2
234,10,1,1,3,1.1752832112569083,0,28,1018,42,2,0,2
234,10,1,2,3,2.1013498825583796,0,28,1018,42,2,0,2
234,10,1,3,1,1.1685810232672589,0,28,1018,42,2,0,2
234,10,1,4,2,1.5045024713930566,0,28,1018,42,2,0,2
234,11,1,1,3,1.0833294642995321,0,31,1017,38,1,0,2
234,11,1,2,3,1.6839611466248494,0,31,1017,38,1,0,2
234,11,1,3,1,1.427449301040038,0,31,1017,38,1,0,2
234,11,1,4,2,1.283782048943177,0,31,1017,38,1,0,2
234,12,1,1,3,2.5402210846236644,0,32,1017,43,2,0,2
234,12,1,2,3,1.4305758816918575,0,32,1017,43,2,0,2
234,12,1,3,1,0.9999988235307957,0,32,1017,43,2,0,2
234,12,1,4,2,1.201559945359423,0,32,1017,43,2,0,2
234,13,1,1,3,0.9999964285841836,0,32,1017,41,2,0,
234,13,1,2,3,1.389822872362057,0,32,1017,38,2,0,
234,13,1,3,1,1.1607829480984924,0,33,1017,36,3,0,
234,13,1,4,2,2.243240211837551,0,33,1017,33,3,0,
234,14,1,1,3,1.4433446710849032,0,33,1017,31,3,0,2
234,14,1,2,3,1.8259946587035687,0,33,1017,31,3,0,2
234,14,1,3,1,1.0941163598631058,0,33,1017,31,3,0,2
234,14,1,4,2,1.4798778888536916,0,33,1017,31,3,0,2
234,15,1,1,3,1.0833294642995321,0,33,1016,48,3,20,2
234,15,1,2,3,1.6443272049041744,0,33,1016,48,3,20,2
234,15,1,3,1,1.3524888578559549,0,33,1016,48,3,20,2
234,15,1,4,2,1.5926705409957378,0,33,1016,48,3,20,2
234,16,1,1,3,1.2910463969900985,0,32,1016,45,4,0,2
234,16,1,2,3,1.9155888531107874,0,32,1016,45,4,0,2
234,16,1,3,1,2.102596412087398,0,32,1016,45,4,0,2
234,16,1,4,2,1.5064844600660323,0,32,1016,45,4,0,2
234,17,1,1,3,1.773803188798135,0,31,1015,42,4,0,2
234,17,1,2,3,1.7218952902911226,0,31,1015,42,4,0,2
234,17,1,3,1,1.400404045035351,0,31,1015,42,4,0,2
234,17,1,4,2,1.66534311466143,0,31,1015,42,4,0,2
234,18,1,1,3,1.3485174631818242,0,29,1015,45,3,0,2
234,18,1,2,3,2.0455675181418513,0,29,1015,45,3,0,2
234,18,1,3,1,1.5586639473920916,0,29,1015,45,3,0,2
234,18,1,4,2,1.2466049295328678,0,29,1015,45,3,0,2
234,19,1,1,3,0.9999964285841836,0,29,1016,47,2,0,0
234,19,1,2,3,1.3783633003668576,0,29,1016,47,2,0,0
234,19,1,3,1,1.5131068788621074,0,29,1016,47,2,0,0
234,19,1,4,2,0.9999986486504746,0,29,1016,47,2,0,0
234,20,1,1,3,0.9999964285841836,0,23,1016,56,2,0,0
234,20,1,2,3,0.9999993243247809,0,23,1016,56,2,0,0
234,20,1,3,1,0.9999988235307957,0,23,1016,56,2,0,0
234,20,1,4,2,0.9999986486504746,0,23,1016,56,2,0,0
234,21,1,1,3,1.264363415167352,0,24,1016,68,0,0,0
234,21,1,2,3,1.1488462064597131,0,24,1016,68,0,0,0
234,21,1,3,1,1.082351667821567,0,24,1016,68,0,0,0
234,21,1,4,2,0.9999986486504746,0,24,1016,68,0,0,0
234,22,1,1,3,0.9999964285841836,0,22,1016,77,1,0,0
234,22,1,2,3,0.9999993243247809,0,22,1016,77,1,0,0
234,22,1,3,1,0.9999988235307957,0,22,1016,77,1,0,0
234,22,1,4,2,0.9999986486504746,0,22,1016,77,1,0,0
234,23,1,1,3,0.9999964285841836,0,20,1016,82,1,0,0
234,23,1,2,3,0.9999993243247809,0,20,1016,82,1,0,0
234,23,1,3,1,0.9999988235307957,0,20,1016,82,1,0,0
234,23,1,4,2,0.9999986486504746,0,20,1016,82,1,0,0
235,0,1,1,3,0.9999964285841836,0,20,1016,82,1,0,0
235,0,1,2,3,0.9999993243247809,0,20,1016,82,1,0,0
235,0,1,3,1,0.9999988235307957,0,20,1016,82,1,0,0
235,0,1,4,2,0.9999986486504746,0,20,1016,82,1,0,0
235,1,1,1,3,0.9999964285841836,0,19,1015,82,1,0,0
235,1,1,2,3,0.9999993243247809,0,19,1015,82,1,0,0
235,1,1,3,1,0.9999988235307957,0,19,1015,82,1,0,0
235,1,1,4,2,0.9999986486504746,0,19,1015,82,1,0,0
235,2,1,1,3,0.9999964285841836,0,18,1015,88,1,0,0
235,2,1,2,3,0.9999993243247809,0,18,1015,88,1,0,0
235,2,1,3,1,0.9999988235307958,0,18,1015,88,1,0,0
235,2,1,4,2,0.9999986486504747,0,18,1015,88,1,0,0
235,3,1,1,3,0.9999964285841836,0,18,1015,77,2,0,0
235,3,1,2,3,0.9999993243247809,0,18,1015,77,2,0,0
235,3,1,3,1,0.9999988235307957,0,18,1015,77,2,0,0
235,3,1,4,2,0.9999986486504746,0,18,1015,77,2,0,0
235,4,1,1,3,0.9999964285841836,0,17,1015,82,1,0,0
235,4,1,2,3,0.9999993243247809,0,17,1015,82,1,0,0
235,4,1,3,1,0.9999988235307957,0,17,1015,82,1,0,0
235,4,1,4,2,0.9999986486504746,0,17,1015,82,1,0,0
235,5,1,1,3,0.9999964285841836,0,17,1015,88,1,0,0
235,5,1,2,3,0.9999993243247809,0,17,1015,88,1,0,0
235,5,1,3,1,0.9999988235307957,0,17,1015,88,1,0,0
235,5,1,4,2,0.9999986486504746,0,17,1015,88,1,0,0
235,6,1,1,3,0.9999964285841836,0,17,1016,93,1,0,2
235,6,1,2,3,0.9999993243247809,0,17,1016,93,1,0,2
235,6,1,3,1,1.3793087594152191,0,17,1016,93,1,0,2
235,6,1,4,2,0.9999986486504746,0,17,1016,93,1,0,2
235,7,1,1,3,0.9999964285841836,0,20,1016,100,0,0,2
235,7,1,2,3,1.1907182366538427,0,20,1016,100,0,0,2
235,7,1,3,1,1.6736063530251057,0,20,1016,100,0,0,2
235,7,1,4,2,1.2055239046874051,0,20,1016,100,0,0,2
235,8,1,1,3,1.1752832112569083,0,25,1017,77,1,0,2
235,8,1,2,3,1.346109390380259,0,25,1017,77,1,0,2
235,8,1,3,1,1.109802615918491,0,25,1017,77,1,0,2
235,8,1,4,2,1.2280463967741273,0,25,1017,77,1,0,2
235,9,1,1,3,1.268057970513408,0,26,1017,78,0,0,2
235,9,1,2,3,1.3983219717052588,0,26,1017,78,0,0,2
235,9,1,3,1,0.9999988235307957,0,26,1017,78,0,0,2
235,9,1,4,2,1.4688268614651787,0,26,1017,78,0,0,2
